petID,name,gender,petType,petDOB,petColor,petFavorite,petProperty,petSpecies,petDescription
52891787-5da8-1683-2fb6-aae5d250830a,Swann,1,puma,2021-10-12,,Fat,"Big, Big, Small, Cute",Jamison2,Velit fugiat rerum. Commodi qui consectetur! Tenetur autem provident. Est iste minus. Laborum dolore tempore. Soluta et aliquid. Nam labore et; ut libero.
52929e57-39cf-68fb-e42a-acc8fc2f00af,Tapia,1,carp,2019-12-22,,Big,"Ferocious, Big",Lindsay2015,Rerum et corrupti. Dolorum fuga eum! Atque et error; est dicta dolorem. Omnis ut quibusdam. Adipisci aut est. Error et similique; ipsum commodi temporibus.
52a2b709-3d8f-6648-16b6-aae5d250830a,Demarcus,0,haddock,2017-10-06,,"Fat, Big","Thin, Beautiful, Beautiful",,Eius atque eos. Velit fuga dolorem. Et perspiciatis voluptatem; ut ratione dolor. Dolores quaerat harum? Aut velit inventore. Reiciendis nihil aut.
52a7a55b-1321-1d29-aa99-4d3edfe18939,Miquel,1,slug,2021-06-11,,"Cute, Cute, Thin",Big,,Eum quos nesciunt. Non officiis alias. Qui quos officiis. Blanditiis quam et. Voluptas delectus dolorem. Quo rerum et. Est voluptas est.
52c08c82-1a91-5bce-e9e4-cbefc3792353,Nina,0,seasnake,2018-06-15,"Pink, White",,,Antione74,
52d3863b-481b-44b7-1601-2997b7e81c24,Somer,0,buffalo,2021-07-20,Blue,"Cute, Big, Beautiful, Beautiful",,Thames2007,
52dc05fd-1176-3dee-5029-0204eeb736fa,Buckner,1,skimmer,2016-07-06,Black,,"Small, Big",Aguirre1986,Quas sunt voluptas architecto iusto veritatis inventore. Officiis et quia repellendus sunt sed fugit. Nesciunt voluptatem dolorem!
5308310c-6442-7d7b-2301-2997b7e81c24,Alonzo,0,polecat,2017-02-04,,"Thin, Cute","Thin, Big","Hilliard1954, Isidro986",Et natus in. Cumque ipsa eaque! Aut provident laborum. Qui laboriosam ut? Repudiandae nihil in. Quia sit ut. Iure omnis et? Aspernatur vero voluptates. Nisi.
532f4f17-3680-71a2-d199-4d3edfe18939,Finley,1,bass,2020-12-25,,,Ferocious,Felecia1,Velit voluptas eveniet sed. Tenetur delectus ab! Distinctio ut quis tempore aut et qui. Ullam unde voluptatum. Consequatur ut error...
533dbe10-241c-65c8-5dde-835209209de0,Rosario,1,giraffe,2015-07-18,,,Small,Emilio28,Optio iste totam. Ab nemo obcaecati. Nihil error quo? Aut maxime qui! Nobis consequatur nihil. Ut id amet. Atque magnam perspiciatis; omnis vel iste; et rem.
535c0d44-76f2-1e11-932a-acc8fc2f00af,Tremblay,1,gorilla,2015-08-15,,"Cute, Ferocious",Small,Sparkle2008,Dolor sit quisquam. Non aperiam nulla. Suscipit modi cumque. Aut architecto itaque? Rerum harum eligendi. Optio voluptate quasi? Sed aut ducimus.
536031e9-460c-41b1-160d-0dd710d1548d,Garland,1,flea,2021-05-01,,"Small, Ferocious",,Mickie1951,Veniam sed perferendis cum quaerat ut. Sit est eaque veniam neque! Dolor vel officia corporis quibusdam quas est.
5377db31-6fb2-3491-f3b5-aae5d250830a,Hill,1,vulture,2018-10-04,Pink,,Ferocious,Bert1967,Explicabo et suscipit eveniet iste consectetur dolorum. Ea aut voluptates. Qui amet natus qui delectus fugit in.
537f1d22-1428-3a5a-0701-2997b7e81c24,Josh,1,sparrow,2020-02-03,,"Big, Beautiful",,Barton1974,Dolore quas fugit sed aliquid qui inventore. A voluptatem quibusdam quia error unde ut!
53a6677e-7cc0-4715-ffb5-aae5d250830a,Richard,0,penguin,2019-09-07,,"Small, Ferocious",,"Andrade1959, Trey1953",Unde porro voluptatem. Id beatae earum. Dolore necessitatibus ut! Earum perspiciatis praesentium? Sit molestias libero; sequi voluptatem natus; sed et facere.
53eea7c8-59ae-6d43-c4c1-8e252c39bb73,Lura,0,pheasant,2018-03-11,,,,,Iste quaerat aliquid voluptatum dolorem fugit aut. Aliquid alias eaque! Omnis tempore neque alias in et maxime.
541e53ba-3eb1-6efc-5801-2997b7e81c24,Gerardo,1,polecat,2017-07-20,,,,"Lorelei2001, Oden1996",
546921bb-7bd3-5706-4b01-2997b7e81c24,Kayla,0,swan,2019-01-11,Black,,,,Sunt qui et vero saepe distinctio maiores. Facere voluptas cupiditate porro quaerat temporibus magni.
54a776d7-3741-355b-e6e4-cbefc3792353,Charlotte,0,flamingo,2015-12-16,"Red, Yellow",,Beautiful,Agustina2016,Aliquid aut vero at facilis sed. Natus architecto voluptatibus. Voluptatibus eius et minus soluta possimus dolore.
54b4739a-2ddd-77f0-882a-acc8fc2f00af,Madonna,1,mink,2019-02-19,,Thin,Thin,,
54c97678-12c2-3efa-1501-2997b7e81c24,Schwarz,0,dove,2018-01-23,,,Big,,
54dad1df-6224-3769-46b6-aae5d250830a,Alma,1,starfish,2021-05-19,,Fat,,Omer251,Sed delectus mollitia sit esse ea numquam.
55068fee-1a3b-6ee9-2dde-835209209de0,Virgil,1,starfish,2016-05-17,,"Beautiful, Ferocious",Big,Eddy2012,Nemo corporis non. Assumenda ipsa assumenda. Cumque quia nisi. Omnis debitis iure! Necessitatibus quisquam explicabo. Ratione ullam ut! Optio magni possimus;
5517242d-7c4c-3b29-04e5-cbefc3792353,Abdul,1,herring,2015-07-20,"Pink, Black",Small,Small,Ackerman1984,Sapiente fugiat voluptate architecto est enim rem...
5523facd-21ef-4371-e70c-0dd710d1548d,Antonetta,1,worm,2016-03-03,Pink,"Ferocious, Ferocious, Thin, Thin",Ferocious,,Qui illo dolorem enim rerum doloremque; consequatur omnis vel. Quod earum et fugit. Quidem voluptatem omnis.
552dbd78-3899-12e0-7fde-835209209de0,Chisholm,0,platypus,2019-06-21,"Red, White",,Thin,,Aut a consequatur est neque error modi. Labore qui eligendi omnis quia velit voluptatem...
55812338-6766-614c-44b6-aae5d250830a,Loris,1,flea,2017-12-11,Red,"Thin, Thin",Cute,,Obcaecati voluptatem tempore sint qui voluptatibus aspernatur. Culpa sequi sapiente. Cumque perferendis dolorem provident vero accusamus doloribus!
5597ed6b-5719-246c-c099-4d3edfe18939,Marion,0,opossum,2021-01-23,,"Fat, Cute, Beautiful",Beautiful,Alexandra813,Necessitatibus deleniti eos doloremque et. Quis corporis vel at consequatur aliquam eaque! Ut nihil necessitatibus sit error ut vel.
559daf20-492c-1b92-7dde-835209209de0,Anh,0,giraffe,2017-01-10,,Thin,"Fat, Beautiful",,Dolores quo nemo. Officiis aut porro? Accusantium consequatur nihil; amet vero autem? Accusamus earum culpa! Ut minus delectus. Et dolore cum! Ipsa eaque.
55a6f475-1369-72c8-4fde-835209209de0,Hagen,0,hamster,2016-03-25,,Big,,,Non voluptatem consequatur iste praesentium ad illo...
55e3a1f6-34d6-16a4-8e29-0204eeb736fa,Kasey,0,ostrich,2020-03-05,Yellow,Ferocious,,Myong2015,Et impedit neque. Rerum accusantium nesciunt. Facere hic magnam. Voluptatibus ipsam veniam? Quia beatae recusandae. Similique ea sit. Officia voluptas.
560ce22f-179d-531e-cf75-2a7ae1c799c8,Efrain,1,wasp,2015-11-14,,"Fat, Thin",Small,"Billy1981, Acker1983",
561ddd88-2867-1d6e-ba75-2a7ae1c799c8,Javier,1,duck,2018-10-13,,,,,Totam et ut doloremque numquam voluptatem. Tenetur quia sed sit iste eligendi; eos non sequi. Ut adipisci quis! Distinctio eveniet ut.
564544e1-73d0-7cfd-da75-2a7ae1c799c8,Benny,0,worm,2015-09-17,Blue,,Ferocious,"Halcomb1998, Markus56",
5645ff7a-6760-5139-6401-2997b7e81c24,Abram,1,bear,2020-09-16,Red,Ferocious,"Thin, Ferocious",Lyndia2001,Quaerat atque ex. Mollitia explicabo dolorum. Voluptates earum et. Cumque aspernatur sint! Reprehenderit voluptatum eos. Voluptatem animi exercitationem!
56566730-4251-27af-2601-2997b7e81c24,Trudy,1,lobster,2021-04-03,,,"Big, Fat","Hardison5, Kim1960",Est quia eius. Molestias et esse. Inventore impedit laborum; qui corporis minima; voluptatem autem soluta? Excepturi assumenda sunt. Quia in blanditiis. Quod.
56681385-385f-5cb0-3401-2997b7e81c24,Alaine,0,rhea,2015-11-13,,,"Ferocious, Thin",,Tempora dolorum omnis. Et iste quae! Voluptas ea sit. Est et officiis! Cumque vel iure. Nulla aspernatur quo? Et perspiciatis nesciunt. Necessitatibus quis!
5668ac39-1e80-641d-e80c-0dd710d1548d,Bowlin,0,buffalo,2015-07-18,,Fat,,"Colin1984, Proctor1992, Tilley2000, Paris1997",Qui possimus enim. Sed quia ipsum. Omnis quos saepe. Aliquam quo est. Voluptatem voluptatum in. Omnis iure cupiditate. Sint sed unde; et aut repellendus.
56802974-1c4a-47ed-6cde-835209209de0,Adam,0,dogfish,2020-10-03,"Green, Red",Fat,,Candie2005,Aliquam voluptas obcaecati. Enim voluptatum est. Magni eligendi eos. Aperiam unde perspiciatis! Et totam quo; aut quia omnis. Ut facilis voluptatem; iste ut.
5689a9c9-34f6-401e-9f99-4d3edfe18939,Svetlana,0,opossum,2015-10-15,,,Cute,,Voluptas officiis molestiae totam consectetur ex. Fuga libero quasi sunt quaerat tenetur? Nihil voluptatem repudiandae praesentium voluptatem reprehenderit!
56c372f0-5c40-3ed0-8a29-0204eeb736fa,Genny,1,wallaby,2021-06-30,,Small,Ferocious,,Voluptatem quia quis ratione ipsa ad delectus. Deserunt eum aut unde fugit aliquid architecto.
56e8ec7e-1ccb-5768-040d-0dd710d1548d,Adrianne,1,sealion,2017-01-16,Blue,"Thin, Fat",Cute,"Whitney11, Anneliese577",Et itaque iste quia in quas. Est quia dignissimos. Dolores minus voluptas eius inventore nisi sed. Laboriosam sed sapiente et voluptatem rerum qui.
5712bbe2-5d36-269a-4029-0204eeb736fa,Chin,0,herring,2019-10-02,Red,,Big,Kristel49,Provident ut est. Quia aliquam et. Deserunt obcaecati ipsum; dolorem dignissimos rerum? Maiores omnis impedit. Veritatis laboriosam omnis. Nulla magni in.
5725226c-3f0b-1245-b32a-acc8fc2f00af,Strunk,1,tuna,2017-04-24,,Fat,Fat,,Et expedita error. Perspiciatis libero officia. Error ut consequatur? Doloremque ut excepturi. Illo eligendi sunt. Ut provident ducimus! Qui totam blanditiis.
57338f16-6a21-3422-bd75-2a7ae1c799c8,Marlana,1,pussycat,2018-06-27,,"Cute, Beautiful",,,Iste praesentium et. Magni et ipsum! Maxime iste aliquid. Consectetur voluptatem est. Atque aut in. Sed molestias laborum. Sed dolor natus!
573e1b5b-5dc7-6445-b12a-acc8fc2f00af,Villarreal,0,rhea,2016-10-03,,,Beautiful,"Billy1981, Alvin1960, Hardison5",Perferendis dolorum enim. Debitis deserunt eligendi. Sint minus quis. Voluptas dolorem unde. Dolorem perferendis rerum. Fugiat sit sed; accusantium corporis.
5740359d-2ff3-14c1-2c01-2997b7e81c24,Alberto,0,mink,2021-07-06,,"Big, Ferocious",,Magnolia53,Adipisci amet natus sit nihil. Explicabo obcaecati vitae est quam eveniet! Est molestiae qui ea. Explicabo voluptatem aut atque.
574d76a8-73ed-21c9-d899-4d3edfe18939,Adame,1,porpoise,2015-09-18,,,Thin,"Tiffaney252, Homan2",Iure illum nihil officia et aliquam iste.
575358a9-7355-13e6-4d29-0204eeb736fa,Goforth,0,mongoose,2020-10-02,Green,"Cute, Big",Ferocious,,Suscipit officia sunt. Sit illo mollitia! Dicta culpa voluptatibus? Iste et nihil. Voluptatem consequuntur quas! Nostrum quis sed. Id est numquam.
57567d56-41c4-50b0-ef0c-0dd710d1548d,Jewel,1,stingray,2021-04-02,,,Beautiful,Ona1987,Recusandae aut sed. Quibusdam incidunt aliquam. Ullam facere cum! Dicta porro sit. Nihil quisquam quo? Accusantium quia obcaecati! Vero aut error.
575aaeef-2e35-401c-080d-0dd710d1548d,Trena,1,pussycat,2021-01-13,Blue,"Thin, Fat","Fat, Beautiful","Mercedes2014, Melvin153, Mikki3",Ut maxime ad. Sit omnis excepturi! Et eveniet at. Aut et necessitatibus. Nulla et nostrum. Suscipit ratione fugit! Accusamus voluptate ullam. Error vel eos.
575b2374-6a7b-394c-feb5-aae5d250830a,Barron,0,calf,2017-10-25,,,,Cecile2017,
575c3ed7-28a4-7f0e-f00c-0dd710d1548d,Newberry,1,flamingo,2016-02-26,Pink,Beautiful,"Fat, Ferocious",,Cum omnis nam ipsum assumenda sit nisi. Veritatis unde assumenda quam! Quasi voluptatem fuga voluptas quasi ipsa quisquam; magni atque consectetur. Omnis!
576f1222-4952-1769-e275-2a7ae1c799c8,Claude,0,seal,2021-02-28,Pink,Small,Beautiful,"Antonia336, Whyte9",Sapiente magnam dicta. Magnam et qui. Ducimus quidem cumque. Et in porro? Quod perspiciatis pariatur. Dicta velit mollitia. Qui ducimus accusantium. In non!
57a90a91-1549-45f9-b8c1-8e252c39bb73,Garcia,0,aardvark,2017-05-17,,Ferocious,,"Rogelio1976, Langford2028",Veniam laudantium dolores sapiente nam voluptas. Error aut excepturi? Qui et sit. Culpa incidunt aperiam. Blanditiis aut nisi; inventore et ut.
57b1e009-29e3-7b96-26b6-aae5d250830a,Benito,0,chicken,2016-03-12,Red,Fat,Cute,Shipp5,Et sit id molestiae est consequatur incidunt.
57bb6657-794f-1158-bbe4-cbefc3792353,Chas,1,buffalo,2020-09-08,,"Big, Fat",,"Alston8, Mckay778, Chang2007",
57ed00dd-5ae3-4830-8c29-0204eeb736fa,Lelah,0,scorpion,2015-07-26,"Blue, Pink","Thin, Cute, Beautiful, Fat, Thin",,"Abbie3, Rachael2018",Error quidem omnis. A voluptatem suscipit. Odio ab esse! Perspiciatis recusandae magni. Vero illo unde! Laudantium impedit aut? Ut officiis voluptatem! Est.
581acb81-3396-6e16-bbc1-8e252c39bb73,Amaral,1,crab,2020-04-23,,Beautiful,,Caitlin26,Aut veniam voluptatem; hic sunt omnis. Quisquam error ipsum. Ipsa quia quibusdam! Dignissimos minima excepturi. Doloribus et sit. Sed aut quaerat. Tempora?
58301447-5151-52a8-5ede-835209209de0,Alberto,0,puma,2018-04-28,,,Thin,Nathan2021,Exercitationem ut at. Perspiciatis animi ratione. Cum fugiat commodi! Aut quia cupiditate. Ut nihil sunt! Sit quibusdam omnis. Eaque et id! Aut unde et.
583d9932-60b4-4e9e-f975-2a7ae1c799c8,Jeff,0,crow,2016-03-10,,Cute,"Cute, Thin",,Culpa iste facere. Commodi sit sed. Fugiat aspernatur eius! Tempora quidem reiciendis. Consectetur dolore vitae. Officia iste sint. Quia deserunt itaque. Sit!
58624acf-351f-1612-37b6-aae5d250830a,Bula,1,seal,2020-09-23,Green,,"Fat, Fat",Yvone2028,Aliquam architecto rerum provident sit atque et...
587f5e72-7b29-4a95-7129-0204eeb736fa,Xavier,1,seasnake,2017-09-01,White,Beautiful,"Thin, Ferocious, Beautiful","Larue784, Ackerman1984",
58a13743-2405-18cf-8029-0204eeb736fa,Hershel,0,carp,2015-07-17,"Yellow, Yellow",,,"Tomasa2021, Jenine238",Ipsam odio quos magni sed laboriosam. Suscipit non tempora a repellat nulla. Ipsam quos aspernatur cupiditate consectetur perspiciatis rerum!
58b70763-4a4d-1774-9929-0204eeb736fa,Taina,0,termite,2020-09-15,,"Ferocious, Cute","Cute, Ferocious, Cute, Cute, Thin",,Illo qui quam dolore nihil animi neque. Vel debitis tempora. Aut est ullam! Aspernatur iste doloribus. Pariatur labore aliquam. Velit unde et...
58cbbb7e-1b7b-7054-c6c1-8e252c39bb73,Adolph,0,reindeer,2015-07-16,,Small,,"Janetta1960, Bruno2020, Alvina6",
58da1f7f-7ac0-6c9e-b3c1-8e252c39bb73,Adam,0,catfish,2018-06-30,,,,"Ellis349, Howell1957, Rudolph2022, Aldo1983",Cupiditate voluptatem sunt. Qui aut tempore! Dicta molestias dolore. Nulla omnis ut. Unde voluptatem possimus. Odio tempora tenetur; vel ex a.
58eaca6e-558b-3300-d699-4d3edfe18939,Adeline,1,cheetah,2017-12-10,,"Beautiful, Cute, Small",,"Graham2020, Hahn1970",Ea unde enim voluptatum quia. Eum amet sed nulla! Nam voluptates in ut sit tenetur vel.
58ef95e6-6866-255c-38de-835209209de0,Wiley,0,oryx,2019-01-01,Red,,Ferocious,,
59395500-37db-2f52-79de-835209209de0,Christiansen,1,carp,2019-09-04,Yellow,,,Clotilde1994,Natus cum sed labore sed qui. Accusamus beatae id. Nulla et voluptas expedita incidunt ipsum ipsam!
5939826e-238d-2113-00c2-8e252c39bb73,Goad,1,moth,2015-07-20,,,"Beautiful, Fat","Criswell933, Georgia633",Tempore dolorem dignissimos. Est nesciunt ipsam! Assumenda et quia. Quis veritatis corrupti! Sed explicabo aliquam. Quam inventore beatae; veniam error sunt.
5949949c-61fa-2d7c-cb2a-acc8fc2f00af,Marco,0,pitviper,2018-04-15,,"Cute, Ferocious",Fat,"Ezekiel935, Bernie2028",Ab eum commodi aliquam quam odit quidem. Aliquam neque qui quis blanditiis tempora voluptatum.
595bb151-5a3e-19fb-f10c-0dd710d1548d,Herzog,1,rhea,2020-06-01,,"Small, Thin, Thin",,Perryman2000,
596c190b-2e12-79c4-a129-0204eeb736fa,Mariella,0,crow,2019-11-18,,"Thin, Fat, Big",Beautiful,"Menard137, Berry256",Quos quaerat labore. Et omnis reiciendis! Consectetur itaque dolorum. Doloremque dolore debitis. Suscipit qui at. Reiciendis corporis voluptas. Numquam porro?
597c06a5-6039-2f7a-5001-2997b7e81c24,Alissa,0,clam,2016-04-13,Blue,"Beautiful, Fat",Fat,Corene2001,
599cbd12-2b9a-409d-25b6-aae5d250830a,Herrera,1,cavy,2021-03-01,Pink,Beautiful,,Luba1991,Voluptatum aut omnis. Qui eveniet at. Sit doloremque quasi. Sapiente et praesentium. Ab molestiae esse. Veniam et omnis. Aut in quia; qui cumque ut.
59a9521f-4c9e-6ff0-be2a-acc8fc2f00af,Jamie,1,carp,2019-04-24,Black,Big,,"Layla1995, Rosaline39",Recusandae ducimus esse. Dignissimos officia est. Dolor non velit! Repellendus nemo aliquid. Odit voluptas nostrum. Et eum dicta. Minus laboriosam nostrum.
59b9dd64-23b0-1aa3-ab75-2a7ae1c799c8,Lankford,0,ladybird,2015-11-20,"Green, Red",Thin,Ferocious,,Debitis nulla sed. Iste vero dolor aperiam enim et qui. Voluptas aspernatur quia vel illum! Voluptas doloremque cum? Sed est unde.
59c20709-2f2e-4c11-019a-4d3edfe18939,Adaline,0,pussycat,2016-11-07,Red,,,Stein1951,Laudantium incidunt accusamus in nobis voluptatem nulla. Eos natus asperiores natus placeat beatae alias.
59def9c5-453b-4d4c-0076-2a7ae1c799c8,Guenther,0,vulture,2015-07-24,,"Thin, Thin",Beautiful,,Tenetur natus aut aspernatur sunt voluptates incidunt. Voluptatem voluptas rem quam repellat perspiciatis quas.
59f5c451-639b-3790-0cb6-aae5d250830a,Amee,1,dogfish,2015-07-21,,Small,,,Maiores repellendus consectetur. Quia similique et. Nam quia ea! Et eos eligendi. Ea voluptas ipsa! Voluptas eligendi quae. Ratione unde et...
5a1917f1-71a3-5072-81de-835209209de0,Jene,1,scorpion,2019-10-09,,,Thin,,Ratione voluptatem saepe voluptatum sit. Aut accusamus vel. Reiciendis praesentium nemo et ea sed ut...
5a57b96f-7210-3b3f-e32a-acc8fc2f00af,Abraham,0,slug,2018-05-10,,"Thin, Cute, Fat","Big, Thin","Bird2000, Crooks1977",Soluta aliquam beatae earum eum necessitatibus. Et suscipit natus dicta officiis. Voluptas et nisi. Vel et est debitis sapiente debitis.
5a57f261-64e8-516d-f1e4-cbefc3792353,Dorthey,0,piranha,2015-07-19,,,,Abernathy25,At odit in quia provident omnis nulla. Perferendis beatae cumque sit minima; pariatur aspernatur tenetur sit commodi facere iste.
5a645046-7206-3ee0-010d-0dd710d1548d,Lavelle,1,crayfish,2015-09-14,,,,,
5a645899-2798-579d-c0c1-8e252c39bb73,Navarro,1,lion,2021-01-26,,"Cute, Ferocious",Ferocious,Reinhardt31,Dolor dolorem est; doloremque quod quia. Animi error qui. Autem sed esse? Quaerat sed odio. Pariatur sed vero. Molestias quisquam quos. In tenetur ullam! Nam.
5a908060-2605-58da-d40c-0dd710d1548d,Polanco,1,seal,2021-05-27,,,"Small, Fat, Fat","Augustine5, Townes359, Halcomb1998",Labore minus eveniet. Rerum error quis error odit accusantium et. Aut quia sed beatae vel quis est.
5a9f135e-249b-414c-c275-2a7ae1c799c8,Felix,1,duck,2020-07-12,White,"Big, Fat","Ferocious, Cute","Adolph3, Aretha623",Voluptas debitis et; sit dolor omnis. Aut ducimus itaque; possimus qui reprehenderit. Et necessitatibus sunt? Ullam perspiciatis amet. Qui rerum cumque!
5aa1d37c-74b5-6b49-c90c-0dd710d1548d,Caryl,1,puma,2018-07-05,Pink,Cute,"Fat, Fat",,
5ad3993d-333a-265f-a42a-acc8fc2f00af,Coyle,0,duck,2018-01-23,Yellow,"Small, Cute",,"Ackerman1984, Abernathy25",Commodi blanditiis quae. Error et eligendi. Hic unde natus. Accusantium delectus consequatur! Nisi accusantium culpa. Perspiciatis nobis aut. Distinctio odio!
5ad6e52f-71dc-4801-6d29-0204eeb736fa,Woodward,1,kiwi,2019-02-07,Black,"Ferocious, Small",,,Quia voluptatum itaque dolor. Qui debitis excepturi incidunt ullam sequi maiores. Rem provident laboriosam quisquam. Dignissimos molestiae error. Natus nobis.
5ada5db7-3557-7db1-1c0d-0dd710d1548d,Rory,0,wasp,2017-02-26,,,,Billy1981,Accusamus sed eum. Explicabo quas iusto laudantium corrupti dicta error! Asperiores at voluptas vero odio unde voluptatem.
5b1881e9-541a-62d6-b9c1-8e252c39bb73,Britt,0,gorilla,2016-01-13,,,Small,,Ex fugiat mollitia. Dolorum magni qui. Odit molestias voluptatem? Asperiores voluptatem natus! Maxime minima aperiam? Dolor aut vel. Rerum inventore atque.
5b2baa3f-1d69-3fc7-e4e4-cbefc3792353,Suzie,0,parakeet,2016-03-15,,Beautiful,Small,Ahmed2028,Ratione et deleniti. Voluptas ut quia! Natus ratione quia. Ex suscipit voluptatem. Consequatur possimus fuga. Natus at vel? Aspernatur voluptatum voluptatem!
5b3f9958-464f-558f-b82a-acc8fc2f00af,Mellissa,0,housefly,2020-05-29,,,Cute,,In necessitatibus suscipit corporis sit quo voluptatem. Ratione non et voluptatibus excepturi laudantium. Itaque assumenda delectus. Voluptatem non aperiam!
5b66d9c0-33b7-77fc-c499-4d3edfe18939,Lucien,1,oryx,2016-10-22,,Beautiful,,James1996,Perspiciatis quod similique. Amet unde aspernatur! Culpa ut beatae. Perferendis eos unde. Harum facere aut. Molestiae adipisci facere. Quis repudiandae sit?
5b83d9d6-115d-695b-c1c1-8e252c39bb73,Loriann,0,fruitbat,2018-01-23,White,Small,,Cagle2004,Ad dicta ut id ut deleniti animi.
5bb01423-647e-1e24-ebe4-cbefc3792353,Obdulia,1,frog,2018-02-11,,"Beautiful, Small",Fat,,
5bfc3d0d-4a1f-42e6-5729-0204eeb736fa,Kendra,1,stingray,2017-01-21,"Pink, White",,Ferocious,"Ronald758, Magaret1995",Obcaecati quasi architecto. Enim illo est. Expedita tempora recusandae. Et perspiciatis molestiae? Cum sint praesentium. Eius sapiente voluptas; impedit.
5c13b98b-2e83-6343-bf99-4d3edfe18939,Tashia,0,lark,2015-10-18,,Big,"Cute, Cute","Paris1997, Huey1997, Elias1985",Cum perspiciatis hic eos ut dolore ea. Incidunt similique et in rerum omnis amet.
5c1b3c7d-47cd-2e6e-2bb6-aae5d250830a,Smith,0,lynx,2019-07-26,Pink,"Big, Beautiful, Beautiful, Beautiful",Small,Carrol737,Error ipsam natus. Dolorum eos error! Assumenda ut aut. Eius nostrum beatae. Voluptatem cum velit. Adipisci sed neque. Quas omnis est; ut sint aliquid. Aut.
5c308661-3eb7-7c46-ae75-2a7ae1c799c8,Abraham,1,lobster,2020-08-08,,Small,"Beautiful, Ferocious",,Vitae cumque ex molestiae. Sapiente tempore rerum voluptatem sit. Eaque qui aut totam incidunt qui. Architecto nihil fuga.
